EmpID,Age,AgeGroup,Gender,Department,JobRole,Salary,Attrition,YearsAtCompany,Employee Satisfaction,PerformanceRating,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM994,25,18-25,Male,Sales,Sales Executive,74784,No,3,1,3,Travel_Rarely,1372,18,1,Life Sciences,1,1399,93,4,2,3,Married,6232,5k-10k,12477,2,Y,No,11,2,80,0,6,3,2,2,1,2
RM1004,25,18-25,Male,Research & Development,Laboratory Technician,38748,No,3,1,3,Travel_Rarely,949,1,3,Technical Degree,1,1415,81,3,1,4,Married,3229,Upto 5k,4910,4,Y,No,11,2,80,1,7,2,2,2,0,2
RM1022,25,18-25,Male,Sales,Sales Representative,52800,Yes,3,1,3,Travel_Rarely,383,9,2,Life Sciences,1,1439,68,2,1,1,Married,4400,Upto 5k,15182,3,Y,No,12,1,80,0,6,2,3,2,2,2
RM1175,25,18-25,Male,Research & Development,Manufacturing Director,62472,No,7,4,3,Travel_Frequently,772,2,1,Life Sciences,1,1653,77,4,2,3,Divorced,5206,5k-10k,4973,1,Y,No,17,3,80,2,7,6,3,7,0,7
RM1412,25,18-25,Female,Human Resources,Human Resources,26244,No,2,3,3,Travel_Rarely,309,2,3,Human Resources,1,1987,82,3,1,2,Married,2187,Upto 5k,19655,4,Y,No,14,3,80,0,6,3,3,0,1,2
RM1414,25,18-25,Male,Research & Development,Laboratory Technician,47724,No,2,4,3,Travel_Rarely,977,2,1,Other,1,1992,57,3,1,3,Divorced,3977,Upto 5k,7298,6,Y,Yes,19,3,80,1,7,2,2,2,0,2
RM1434,25,18-25,Female,Sales,Sales Executive,58884,No,5,1,4,Travel_Rarely,1382,8,2,Other,1,2018,85,3,2,3,Divorced,4907,Upto 5k,13684,0,Y,Yes,22,2,80,1,6,3,2,3,0,4
RM043,26,26-35,Male,Research & Development,Laboratory Technician,27516,Yes,1,1,3,Travel_Rarely,1357,25,3,Life Sciences,1,55,48,1,1,3,Single,2293,Upto 5k,10558,1,Y,No,12,3,80,0,1,2,2,0,0,1
RM055,26,26-35,Female,Sales,Sales Executive,49884,No,2,3,3,Travel_Rarely,1443,23,3,Marketing,1,72,47,2,2,4,Married,4157,Upto 5k,21436,7,Y,Yes,19,3,80,1,5,2,2,2,0,0
RM126,26,26-35,Female,Research & Development,Research Scientist,28416,No,5,3,3,Travel_Rarely,841,6,3,Other,1,164,46,2,1,2,Married,2368,Upto 5k,23300,1,Y,No,19,3,80,0,5,3,2,4,4,3
RM135,26,26-35,Female,Human Resources,Human Resources,35304,No,8,3,4,Travel_Rarely,1355,25,1,Life Sciences,1,177,61,3,1,3,Married,2942,Upto 5k,8916,1,Y,No,23,4,80,1,8,3,3,7,5,7
RM279,26,26-35,Female,Research & Development,Manufacturing Director,76764,No,6,3,4,Travel_Frequently,1479,1,3,Life Sciences,1,384,84,3,2,2,Divorced,6397,5k-10k,26767,1,Y,No,20,1,80,1,6,6,1,5,1,4
RM285,26,26-35,Male,Research & Development,Healthcare Representative,56892,No,5,1,3,Travel_Frequently,496,11,2,Medical,1,390,60,3,2,1,Married,4741,Upto 5k,22722,1,Y,Yes,13,3,80,1,5,3,3,3,3,3
RM289,26,26-35,Male,Research & Development,Laboratory Technician,28476,Yes,3,1,3,Travel_Rarely,1449,16,4,Medical,1,394,45,3,1,2,Divorced,2373,Upto 5k,14180,2,Y,Yes,13,4,80,1,5,2,3,2,0,2
RM294,26,26-35,Male,Sales,Sales Executive,69936,Yes,8,4,3,Travel_Rarely,950,4,4,Marketing,1,401,48,2,2,4,Single,5828,5k-10k,8450,1,Y,Yes,12,2,80,0,8,0,3,7,7,4
RM356,26,26-35,Male,Sales,Sales Executive,63552,No,8,3,3,Travel_Rarely,933,1,3,Life Sciences,1,476,57,3,2,3,Married,5296,5k-10k,20156,1,Y,No,17,2,80,1,8,3,3,7,7,7
RM383,26,26-35,Male,Research & Development,Research Scientist,37224,Yes,6,3,4,Travel_Frequently,575,3,1,Technical Degree,1,510,73,3,1,1,Single,3102,Upto 5k,6582,0,Y,No,22,3,80,0,7,2,3,4,0,4
RM419,26,26-35,Female,Research & Development,Research Scientist,34632,No,3,1,4,Travel_Rarely,1349,23,3,Life Sciences,1,560,90,3,1,4,Divorced,2886,Upto 5k,3032,1,Y,No,22,2,80,2,3,3,1,2,0,2
RM454,26,26-35,Female,Human Resources,Human Resources,32892,Yes,7,2,3,Travel_Frequently,426,17,4,Life Sciences,1,608,58,3,1,3,Divorced,2741,Upto 5k,22808,0,Y,Yes,11,2,80,1,8,2,2,7,1,0
RM461,26,26-35,Male,Sales,Sales Executive,51672,No,0,1,3,Travel_Rarely,775,29,2,Medical,1,618,45,3,2,3,Divorced,4306,Upto 5k,4267,5,Y,No,12,1,80,2,8,5,3,0,0,0
RM464,26,26-35,Male,Research & Development,Laboratory Technician,28080,Yes,1,3,3,Travel_Rarely,471,24,3,Technical Degree,1,622,66,1,1,4,Single,2340,Upto 5k,23213,1,Y,Yes,18,2,80,0,1,3,1,0,0,0
RM476,26,26-35,Male,Sales,Sales Executive,75264,No,5,1,4,Travel_Rarely,703,28,2,Marketing,1,641,66,3,2,2,Married,6272,5k-10k,7428,1,Y,No,20,4,80,2,6,5,4,3,1,4
RM506,26,26-35,Female,Research & Development,Laboratory Technician,31908,No,3,3,3,Travel_Rarely,991,6,3,Life Sciences,1,686,71,3,1,4,Married,2659,Upto 5k,17759,1,Y,Yes,13,3,80,1,3,2,3,2,0,2
RM572,26,26-35,Female,Research & Development,Laboratory Technician,52368,No,2,1,3,Travel_Frequently,575,1,2,Life Sciences,1,792,71,1,1,4,Divorced,4364,Upto 5k,5288,3,Y,No,14,1,80,1,5,2,3,2,2,0
RM574,26,26-35,Male,Sales,Sales Executive,63912,Yes,4,4,3,Travel_Rarely,1146,8,3,Technical Degree,1,796,38,2,2,1,Single,5326,5k-10k,3064,6,Y,No,17,3,80,0,6,2,2,3,1,2
RM615,26,26-35,Female,Research & Development,Research Scientist,28392,Yes,8,3,3,Travel_Frequently,887,5,2,Medical,1,848,88,2,1,3,Married,2366,Upto 5k,20898,1,Y,Yes,14,1,80,1,8,2,3,7,1,7
RM686,26,26-35,Male,Sales,Sales Executive,51528,No,7,3,3,Travel_Frequently,1283,1,3,Medical,1,956,52,2,2,1,Single,4294,Upto 5k,11148,1,Y,No,12,2,80,0,7,2,3,7,0,7
RM734,26,26-35,Male,Research & Development,Manufacturing Director,65664,No,8,4,3,Travel_Rarely,1066,2,2,Medical,1,1018,32,4,2,4,Married,5472,5k-10k,3334,1,Y,No,12,2,80,0,8,2,3,7,1,3
RM749,26,26-35,Male,Sales,Sales Executive,59628,Yes,2,2,3,Non-Travel,265,29,2,Medical,1,1037,79,1,2,1,Single,4969,Upto 5k,21813,8,Y,No,18,4,80,0,7,6,3,2,2,2
RM763,26,26-35,Male,Research & Development,Research Scientist,24504,Yes,3,1,3,Travel_Frequently,342,2,3,Life Sciences,1,1053,57,3,1,1,Married,2042,Upto 5k,15346,6,Y,Yes,14,2,80,1,6,2,3,2,1,2
RM770,26,26-35,Female,Research & Development,Research Scientist,24084,No,5,1,3,Travel_Frequently,921,1,1,Medical,1,1068,66,2,1,3,Divorced,2007,Upto 5k,25265,1,Y,No,13,3,80,2,5,5,3,3,1,3
RM782,26,26-35,Male,Research & Development,Laboratory Technician,47460,No,5,1,3,Travel_Rarely,192,1,2,Medical,1,1083,59,2,1,1,Married,3955,Upto 5k,11141,1,Y,No,16,1,80,2,6,2,3,3,1,3
RM798,26,26-35,Male,Research & Development,Laboratory Technician,28524,Yes,1,1,4,Travel_Rarely,1330,21,3,Medical,1,1107,37,3,1,3,Divorced,2377,Upto 5k,19373,1,Y,No,20,3,80,1,1,0,2,1,0,0
RM844,26,26-35,Male,Research & Development,Laboratory Technician,53040,No,8,1,4,Travel_Rarely,1384,3,4,Medical,1,1177,82,4,1,4,Married,4420,Upto 5k,13421,1,Y,No,22,2,80,1,8,2,3,7,0,7
RM913,26,26-35,Male,Research & Development,Research Scientist,34500,No,8,3,4,Travel_Rarely,583,4,2,Life Sciences,1,1275,53,3,1,4,Single,2875,Upto 5k,9973,1,Y,Yes,20,2,80,0,8,2,2,5,2,2
RM999,26,26-35,Male,Research & Development,Research Scientist,46848,No,4,1,3,Travel_Rarely,683,2,1,Medical,1,1407,36,2,1,4,Single,3904,Upto 5k,4050,0,Y,No,12,4,80,0,5,2,3,3,1,1
RM1005,26,26-35,Male,Research & Development,Laboratory Technician,42936,No,7,3,3,Travel_Rarely,652,7,3,Other,1,1417,100,4,1,1,Single,3578,Upto 5k,23577,0,Y,No,12,4,80,0,8,2,3,7,0,7
RM1119,26,26-35,Female,Research & Development,Research Scientist,24732,No,1,1,4,Travel_Rarely,474,3,3,Life Sciences,1,1581,89,3,1,4,Married,2061,Upto 5k,11133,1,Y,No,21,1,80,0,1,5,3,0,0,0
RM1207,26,26-35,Male,Research & Development,Laboratory Technician,30840,No,7,4,4,Non-Travel,786,7,3,Medical,1,1693,76,3,1,4,Single,2570,Upto 5k,11925,1,Y,No,20,3,80,0,7,5,3,7,5,7
RM1225,26,26-35,Male,Research & Development,Laboratory Technician,27660,No,3,4,3,Travel_Rarely,390,17,4,Medical,1,1718,62,1,1,3,Married,2305,Upto 5k,6217,1,Y,No,15,3,80,3,3,3,4,2,0,2
RM1298,26,26-35,Female,Human Resources,Human Resources,25776,Yes,5,4,3,Travel_Rarely,920,20,2,Medical,1,1818,69,3,1,2,Married,2148,Upto 5k,6889,0,Y,Yes,11,3,80,0,6,3,3,1,1,4
RM1310,26,26-35,Male,Sales,Sales Executive,56208,No,5,3,3,Travel_Rarely,572,10,3,Medical,1,1836,46,3,2,4,Single,4684,Upto 5k,9125,1,Y,No,13,1,80,0,5,4,3,3,1,2
RM1350,26,26-35,Female,Research & Development,Research Scientist,35196,No,1,2,3,Travel_Rarely,482,1,2,Life Sciences,1,1893,90,2,1,3,Married,2933,Upto 5k,14908,1,Y,Yes,13,3,80,1,1,3,2,0,1,0
RM1362,26,26-35,Male,Research & Development,Laboratory Technician,30528,No,7,3,3,Travel_Frequently,1096,6,3,Other,1,1918,61,4,1,4,Married,2544,Upto 5k,7102,0,Y,No,18,1,80,1,8,3,3,7,7,7
RM1387,26,26-35,Male,Research & Development,Laboratory Technician,34404,No,7,3,3,Travel_Rarely,157,1,3,Medical,1,1952,95,3,1,1,Single,2867,Upto 5k,20006,0,Y,No,13,4,80,0,8,6,2,7,7,6
RM1465,26,26-35,Female,Sales,Sales Representative,35592,No,4,4,3,Travel_Rarely,1167,5,3,Other,1,2060,30,2,1,3,Single,2966,Upto 5k,21378,0,Y,No,18,4,80,0,5,2,3,2,0,0
RM1465,26,26-35,Female,Sales,Sales Representative,35592,No,4,4,3,Travel_Rarely,1167,5,3,Other,1,2060,30,2,1,3,Single,2966,Upto 5k,21378,0,Y,No,18,4,80,0,5,2,3,2,0,5
RM005,27,26-35,Male,Research & Development,Laboratory Technician,41616,No,2,1,3,Travel_Rarely,591,2,1,Medical,1,7,40,3,1,2,Married,3468,Upto 5k,16632,9,Y,No,12,4,80,1,6,3,3,2,2,2
RM042,27,26-35,Female,Research & Development,Laboratory Technician,28092,No,1,4,3,Travel_Rarely,1240,2,4,Life Sciences,1,54,33,3,1,1,Divorced,2341,Upto 5k,19715,1,Y,No,13,4,80,1,1,6,3,0,0,0
RM044,27,26-35,Male,Sales,Sales Executive,104712,No,9,4,3,Travel_Frequently,994,8,3,Life Sciences,1,56,37,3,3,3,Single,8726,5k-10k,2975,1,Y,No,15,4,80,0,9,0,3,8,1,7
RM162,27,26-35,Male,Research & Development,Research Scientist,24288,No,2,4,3,Non-Travel,691,9,3,Medical,1,218,57,3,1,2,Divorced,2024,Upto 5k,5970,6,Y,No,18,4,80,1,6,1,1,2,2,2
RM165,27,26-35,Male,Research & Development,Research Scientist,30792,No,1,3,3,Non-Travel,1450,3,3,Medical,1,224,79,2,1,3,Divorced,2566,Upto 5k,25326,1,Y,Yes,15,4,80,1,1,2,2,1,0,1
RM171,27,26-35,Male,Research & Development,Research Scientist,36696,No,5,3,3,Travel_Rarely,1157,17,3,Technical Degree,1,233,51,3,1,2,Married,3058,Upto 5k,13364,0,Y,Yes,16,4,80,1,6,3,2,2,1,1
RM192,27,26-35,Female,Research & Development,Research Scientist,27348,No,7,4,3,Travel_Rarely,894,9,3,Medical,1,260,99,3,1,2,Single,2279,Upto 5k,11781,1,Y,No,16,4,80,0,7,2,2,7,0,3
RM201,27,26-35,Male,Research & Development,Manufacturing Director,51576,No,2,3,3,Travel_Frequently,472,1,1,Technical Degree,1,274,60,2,2,1,Married,4298,Upto 5k,9679,5,Y,No,19,3,80,1,6,1,3,2,2,0
RM213,27,26-35,Female,Sales,Sales Executive,119772,No,7,4,3,Travel_Frequently,1242,20,3,Life Sciences,1,293,90,3,2,3,Single,9981,5k-10k,12916,1,Y,No,14,4,80,0,7,2,3,7,0,7
RM319,27,26-35,Female,Research & Development,Research Scientist,29736,No,4,3,3,Travel_Rarely,1220,5,3,Life Sciences,1,434,85,3,1,2,Single,2478,Upto 5k,20938,1,Y,Yes,12,2,80,0,4,2,2,3,1,2
RM321,27,26-35,Male,Sales,Sales Executive,53736,No,5,4,3,Travel_Rarely,1377,2,3,Life Sciences,1,437,74,3,2,3,Single,4478,Upto 5k,5242,1,Y,Yes,11,1,80,0,5,3,3,4,0,4
RM332,27,26-35,Male,Sales,Sales Executive,76188,No,5,3,3,Non-Travel,210,1,1,Marketing,1,449,73,3,2,2,Married,6349,5k-10k,22107,0,Y,Yes,13,4,80,1,6,0,3,4,1,4
RM340,27,26-35,Female,Sales,Sales Executive,74568,No,8,2,3,Travel_Rarely,1130,8,4,Marketing,1,458,56,3,2,2,Married,6214,5k-10k,3415,1,Y,No,18,1,80,1,8,3,3,7,0,7
RM374,27,26-35,Male,Research & Development,Laboratory Technician,45792,No,5,4,3,Travel_Rarely,1469,1,2,Medical,1,497,82,3,1,2,Divorced,3816,Upto 5k,17881,1,Y,No,11,2,80,1,5,2,3,2,0,4
RM486,27,26-35,Female,Research & Development,Research Scientist,26244,No,5,1,3,Travel_Rarely,798,6,4,Medical,1,655,66,2,1,3,Divorced,2187,Upto 5k,5013,0,Y,No,12,3,80,2,6,5,2,3,0,3
RM496,27,26-35,Male,Sales,Sales Representative,36492,Yes,4,3,3,Travel_Rarely,1420,2,1,Marketing,1,667,85,3,1,1,Divorced,3041,Upto 5k,16346,0,Y,No,11,2,80,1,5,3,3,3,0,2
RM513,27,26-35,Male,Research & Development,Research Scientist,24540,No,4,1,3,Travel_Rarely,1115,3,4,Medical,1,700,54,2,1,4,Single,2045,Upto 5k,15174,0,Y,No,13,4,80,0,5,0,3,2,1,1
RM522,27,26-35,Female,Sales,Sales Executive,55764,No,6,4,4,Travel_Frequently,1410,3,1,Medical,1,714,71,4,2,4,Divorced,4647,Upto 5k,16673,1,Y,Yes,20,2,80,2,6,3,3,5,0,4
RM531,27,26-35,Female,Research & Development,Manufacturing Director,88944,No,9,3,3,Travel_Rarely,608,1,2,Life Sciences,1,725,68,3,3,1,Married,7412,5k-10k,6009,1,Y,No,11,4,80,0,9,3,3,7,0,7
RM538,27,26-35,Male,Research & Development,Manufacturing Director,105516,No,9,4,4,Travel_Frequently,294,10,2,Life Sciences,1,733,32,3,3,1,Divorced,8793,5k-10k,4809,1,Y,No,21,3,80,2,9,4,2,7,1,7
RM555,27,26-35,Female,Research & Development,Healthcare Representative,81732,No,7,4,3,Travel_Rarely,975,7,3,Medical,1,764,55,2,2,1,Single,6811,5k-10k,23398,8,Y,No,19,1,80,0,9,2,1,6,0,7
RM577,27,26-35,Male,Sales,Sales Executive,52104,No,4,3,3,Travel_Frequently,829,8,1,Marketing,1,800,84,3,2,4,Married,4342,Upto 5k,24008,0,Y,No,19,2,80,1,5,3,3,2,1,1
RM611,27,26-35,Male,Research & Development,Research Director,153696,No,9,3,3,Travel_Rarely,269,5,1,Technical Degree,1,844,42,2,3,4,Divorced,12808,10k-15k,8842,1,Y,Yes,16,2,80,1,9,3,3,8,0,8
RM616,27,26-35,Male,Research & Development,Research Scientist,20472,No,0,4,3,Non-Travel,443,3,3,Medical,1,850,50,3,1,4,Married,1706,Upto 5k,16571,1,Y,No,11,3,80,3,0,6,2,0,0,0
RM671,27,26-35,Female,Research & Development,Research Scientist,27816,No,1,2,3,Travel_Rarely,618,4,3,Life Sciences,1,933,76,3,1,3,Single,2318,Upto 5k,17808,1,Y,No,19,3,80,0,1,2,3,1,0,0
RM718,27,26-35,Female,Research & Development,Laboratory Technician,33732,No,2,3,3,Travel_Rarely,1134,16,4,Technical Degree,1,1001,37,3,1,2,Married,2811,Upto 5k,12086,9,Y,No,14,2,80,1,4,2,3,2,2,2
RM740,27,26-35,Female,Research & Development,Manufacturing Director,50724,No,3,1,3,Travel_Rarely,1055,2,4,Life Sciences,1,1027,47,3,2,4,Married,4227,Upto 5k,4658,0,Y,No,18,2,80,1,4,2,3,2,2,2
RM787,27,26-35,Male,Research & Development,Laboratory Technician,55452,No,3,1,3,Non-Travel,1277,8,5,Life Sciences,1,1094,87,1,1,3,Married,4621,Upto 5k,5869,1,Y,No,19,4,80,3,3,4,3,2,1,2
RM834,27,26-35,Male,Research & Development,Research Scientist,30468,No,4,4,3,Travel_Rarely,199,6,3,Life Sciences,1,1162,55,2,1,3,Married,2539,Upto 5k,7950,1,Y,No,13,3,80,1,4,0,3,2,2,2
RM890,27,26-35,Male,Research & Development,Research Scientist,26820,No,9,1,3,Travel_Rarely,1103,14,3,Life Sciences,1,1244,42,3,1,1,Married,2235,Upto 5k,14377,1,Y,Yes,14,4,80,2,9,3,2,7,6,8
RM903,27,26-35,Male,Research & Development,Research Scientist,30204,No,5,1,3,Travel_Rarely,1167,4,2,Life Sciences,1,1259,76,3,1,3,Divorced,2517,Upto 5k,3208,1,Y,No,11,2,80,3,5,2,3,3,0,3
RM971,27,26-35,Female,Sales,Sales Representative,30408,No,1,3,3,Travel_Rarely,1291,11,3,Medical,1,1364,98,4,1,4,Married,2534,Upto 5k,6527,8,Y,No,14,2,80,1,5,4,3,0,0,0
RM975,27,26-35,Male,Sales,Sales Executive,60852,No,6,4,4,Travel_Frequently,793,2,1,Life Sciences,1,1371,43,1,2,4,Single,5071,5k-10k,20392,3,Y,No,20,2,80,0,8,3,3,2,0,0
RM997,27,26-35,Female,Sales,Sales Executive,69228,No,6,4,3,Travel_Rarely,205,10,3,Marketing,1,1403,98,2,2,4,Married,5769,5k-10k,7100,1,Y,Yes,11,4,80,0,6,3,3,2,4,4
RM998,27,26-35,Female,Research & Development,Research Scientist,28728,Yes,8,4,3,Travel_Rarely,135,17,4,Life Sciences,1,1405,51,3,1,3,Single,2394,Upto 5k,25681,1,Y,Yes,13,4,80,0,8,2,3,2,7,7
RM1018,27,26-35,Male,Research & Development,Laboratory Technician,25188,No,5,2,3,Travel_Rarely,1377,11,1,Life Sciences,1,1434,91,3,1,1,Married,2099,Upto 5k,7679,0,Y,No,14,2,80,0,6,3,4,0,1,4
RM1150,27,26-35,Male,Research & Development,Laboratory Technician,48792,No,7,4,3,Travel_Rarely,1302,19,3,Other,1,1619,67,2,1,1,Divorced,4066,Upto 5k,16290,1,Y,No,11,1,80,2,7,3,3,7,0,7
RM1170,27,26-35,Female,Research & Development,Research Scientist,42204,No,3,2,3,Travel_Rarely,486,8,3,Medical,1,1647,86,4,1,3,Married,3517,Upto 5k,22490,7,Y,No,17,1,80,0,5,0,3,2,0,2
RM1171,27,26-35,Male,Research & Development,Research Scientist,30960,No,4,4,3,Travel_Frequently,591,2,3,Medical,1,1648,87,3,1,4,Single,2580,Upto 5k,6297,2,Y,No,13,3,80,0,6,0,2,2,1,2
RM1249,27,26-35,Female,Research & Development,Research Scientist,41340,No,6,3,3,Travel_Rarely,1054,8,3,Medical,1,1751,67,3,1,4,Single,3445,Upto 5k,6152,1,Y,No,11,3,80,0,6,5,2,2,1,4
RM1318,27,26-35,Female,Research & Development,Laboratory Technician,28548,No,5,4,3,Travel_Frequently,1297,5,2,Life Sciences,1,1850,53,3,1,4,Single,2379,Upto 5k,19826,0,Y,Yes,14,3,80,0,6,3,2,4,0,2
RM1329,27,26-35,Female,Sales,Sales Representative,42480,No,9,2,4,Travel_Rarely,728,23,1,Medical,1,1864,36,2,2,3,Married,3540,Upto 5k,7018,1,Y,No,21,4,80,1,9,5,3,8,5,8
RM1335,27,26-35,Female,Research & Development,Research Scientist,57288,No,7,4,3,Travel_Frequently,1131,15,3,Life Sciences,1,1870,77,2,1,1,Married,4774,Upto 5k,23844,0,Y,No,19,4,80,1,8,2,2,6,7,3
RM1351,27,26-35,Female,Sales,Sales Executive,78000,No,8,1,3,Travel_Rarely,511,2,2,Medical,1,1898,89,4,2,3,Single,6500,5k-10k,26997,0,Y,No,14,2,80,0,9,5,2,7,0,7
RM1368,27,26-35,Male,Research & Development,Research Scientist,26712,No,5,2,3,TravelRarely,1354,2,4,Technical Degree,1,1931,41,3,1,2,Married,2226,Upto 5k,6073,1,Y,No,11,3,80,1,6,3,2,3,1,2
RM1380,27,26-35,Female,Human Resources,Human Resources,34356,Yes,1,1,3,Travel_Frequently,1337,22,3,Human Resources,1,1944,58,2,1,2,Married,2863,Upto 5k,19555,1,Y,No,12,1,80,0,1,2,3,0,0,0
RM1394,27,26-35,Male,Sales,Sales Executive,49260,No,7,4,3,Travel_Rarely,954,9,3,Marketing,1,1965,44,3,2,4,Single,4105,Upto 5k,5099,1,Y,No,14,1,80,0,7,5,3,7,0,7
RM1468,27,26-35,Male,Research & Development,Manufacturing Director,73704,No,6,2,4,Travel_Rarely,155,4,3,Life Sciences,1,2064,87,4,2,2,Married,6142,5k-10k,5174,1,Y,Yes,20,2,80,1,6,0,3,2,0,3
RM1468,27,26-35,Male,Research & Development,Manufacturing Director,73704,No,6,2,4,Travel_Rarely,155,4,3,Life Sciences,1,2064,87,4,2,2,Married,6142,5k-10k,5174,1,Y,Yes,20,2,80,1,6,0,3,2,0,3
RM015,28,26-35,Male,Research & Development,Laboratory Technician,24336,Yes,4,3,3,Travel_Rarely,103,24,3,Life Sciences,1,19,50,2,1,3,Single,2028,Upto 5k,12947,5,Y,Yes,14,2,80,0,6,4,3,2,0,3
RM052,28,26-35,Male,Research & Development,Laboratory Technician,41292,Yes,2,3,3,Travel_Rarely,1434,5,4,Technical Degree,1,65,50,3,1,3,Single,3441,Upto 5k,11179,1,Y,Yes,13,3,80,0,2,3,2,2,2,2
RM098,28,26-35,Male,Sales,Sales Executive,50652,No,5,2,3,Non-Travel,120,4,3,Medical,1,129,43,3,2,3,Married,4221,Upto 5k,8863,1,Y,No,15,2,80,0,5,3,4,4,0,4
RM163,28,26-35,Male,Research & Development,Research Scientist,32556,No,5,3,3,Travel_Rarely,440,21,3,Medical,1,221,42,3,1,4,Married,2713,Upto 5k,6672,1,Y,No,11,3,80,1,5,2,1,2,0,2
RM265,28,26-35,Male,Research & Development,Laboratory Technician,41820,Yes,0,1,3,Travel_Rarely,529,2,4,Life Sciences,1,364,79,3,1,3,Single,3485,Upto 5k,14935,2,Y,No,11,3,80,0,5,5,1,0,0,0
RM273,28,26-35,Male,Research & Development,Research Scientist,24840,No,5,4,4,Travel_Rarely,1158,9,3,Medical,1,377,94,3,1,4,Married,2070,Upto 5k,2613,1,Y,No,23,4,80,1,5,3,2,2,0,4
RM290,28,26-35,Female,Research & Development,Research Scientist,39720,No,5,4,4,Travel_Rarely,1117,8,2,Life Sciences,1,395,66,3,1,4,Single,3310,Upto 5k,4488,1,Y,No,21,4,80,0,5,3,3,3,0,2
RM303,28,26-35,Male,Research & Development,Healthcare Representative,67932,No,8,2,3,Travel_Rarely,1476,16,2,Medical,1,412,68,4,2,1,Single,5661,5k-10k,4824,0,Y,No,19,3,80,0,9,2,3,3,0,7
RM324,28,26-35,Male,Research & Development,Research Scientist,41568,Yes,3,1,3,Travel_Rarely,1157,2,4,Medical,1,440,84,1,1,4,Married,3464,Upto 5k,24737,5,Y,Yes,13,4,80,0,5,4,2,2,2,2
RM375,28,26-35,Male,Sales,Sales Executive,63036,No,7,2,3,Travel_Rarely,304,9,4,Life Sciences,1,498,92,3,2,4,Single,5253,5k-10k,20750,1,Y,No,16,4,80,0,7,1,3,5,0,7
RM405,28,26-35,Male,Research & Development,Laboratory Technician,54696,No,10,3,3,Travel_Rarely,1300,17,2,Medical,1,536,79,3,2,1,Divorced,4558,Upto 5k,13535,1,Y,No,12,4,80,1,10,2,3,0,1,
RM541,28,26-35,Female,Research & Development,Research Scientist,26592,Yes,7,1,3,Travel_Rarely,654,1,2,Life Sciences,1,741,67,1,1,2,Single,2216,Upto 5k,3872,7,Y,Yes,13,4,80,0,10,4,3,7,3,7
RM599,28,26-35,Male,Research & Development,Research Scientist,52584,Yes,2,3,3,Travel_Rarely,890,2,4,Medical,1,828,46,3,1,3,Single,4382,Upto 5k,16374,6,Y,No,17,4,80,0,5,3,2,2,2,1
RM613,28,26-35,Female,Sales,Sales Executive,57348,No,8,2,4,Travel_Rarely,760,2,4,Marketing,1,846,81,3,2,2,Married,4779,Upto 5k,3698,1,Y,Yes,20,1,80,0,8,2,3,7,7,5
RM630,28,26-35,Male,Human Resources,Human Resources,59232,No,5,2,3,Travel_Rarely,1169,8,2,Medical,1,869,63,2,1,4,Divorced,4936,Upto 5k,23965,1,Y,No,13,4,80,1,6,6,3,1,0,4
RM660,28,26-35,Male,Sales,Sales Executive,58896,No,4,1,3,Travel_Rarely,821,5,4,Medical,1,916,98,3,2,4,Single,4908,Upto 5k,24252,1,Y,No,14,2,80,0,4,3,3,2,0,2
RM669,28,26-35,Female,Research & Development,Research Scientist,28524,No,2,3,3,Travel_Rarely,995,9,3,Medical,1,930,77,3,1,3,Divorced,2377,Upto 5k,9834,5,Y,No,18,2,80,1,6,2,3,2,2,2
RM765,28,26-35,Male,Sales,Sales Representative,12624,No,1,4,4,Travel_Rarely,1144,10,1,Medical,1,1056,74,3,1,2,Married,1052,Upto 5k,23384,1,Y,No,22,2,80,0,1,5,3,0,0,0
RM781,28,26-35,Male,Research & Development,Healthcare Representative,104664,Yes,10,2,3,Non-Travel,1366,24,2,Technical Degree,1,1082,72,2,3,1,Single,8722,5k-10k,12355,1,Y,No,12,1,80,0,10,2,2,7,1,9
RM789,28,26-35,Female,Research & Development,Research Scientist,43920,No,8,3,3,Travel_Rarely,857,10,3,Other,1,1097,59,3,2,3,Single,3660,Upto 5k,7909,3,Y,No,13,4,80,0,10,4,4,7,1,7
RM794,28,26-35,Male,Research & Development,Laboratory Technician,26484,No,4,1,3,Travel_Rarely,895,15,2,Life Sciences,1,1102,50,3,1,3,Divorced,2207,Upto 5k,22482,1,Y,No,16,4,80,1,4,5,2,2,2,2
RM801,28,26-35,Male,Research & Development,Laboratory Technician,31152,Yes,1,1,3,Travel_Frequently,1009,1,3,Medical,1,1111,45,2,1,2,Divorced,2596,Upto 5k,7160,1,Y,No,15,1,80,2,1,2,3,0,0,0
RM810,28,26-35,Female,Research & Development,Manufacturing Director,91860,No,9,4,3,Travel_Rarely,950,3,3,Medical,1,1121,93,3,3,2,Divorced,7655,5k-10k,8039,0,Y,No,17,2,80,3,10,3,2,7,1,7
